INO COIN,/currencies/ino-coin/,1.05539210423
Telcoin,/currencies/telcoin/,0.000570550061527
SingularityNET,/currencies/singularitynet/,0.0387886759521
Quant,/currencies/quant/,2.12309055731
Wagerr,/currencies/wagerr/,0.1118510293
MediBloc [ERC20],/currencies/medx/,0.00624098410252
S4FE,/currencies/s4fe/,0.11160963412
Einsteinium,/currencies/einsteinium/,0.0927836102431
Mithril,/currencies/mithril/,0.0352860365071
Vertcoin,/currencies/vertcoin/,0.405659880654
Gnosis,/currencies/gnosis-gno/,17.7598789163
Grin,/currencies/grin/,1.92111886402
TokenPay,/currencies/tokenpay/,1.19681024736
Hyperion,/currencies/hyperion/,0.0588108511331
Smartlands,/currencies/smartlands/,3.6300254163
Davinci Coin,/currencies/davinci-coin/,0.00585215695598
Neblio,/currencies/neblio/,1.24845809214
Metal,/currencies/metal/,0.408817092948
Bitcoiin,/currencies/bitcoiin/,0.346367633949
Tael,/currencies/tael/,0.311259187252
RChain,/currencies/rchain/,0.0467353724159
Eidoo,/currencies/eidoo/,0.586379251928
Nexus,/currencies/nexus/,0.285700446571
WhiteCoin,/currencies/whitecoin/,0.0680115941361
TokenCard,/currencies/tokencard/,0.550006384357
Dynamic Tradi...,/currencies/dynamic-trading-rights/,0.013034133685
Skycoin,/currencies/skycoin/,1.10489249472
NKN,/currencies/nkn/,0.0469749279758
Ren,/currencies/ren/,0.0252604871102
Ether Zero,/currencies/ether-zero/,0.100533294647
Moeda Loyalty...,/currencies/moeda-loyalty-points/,0.824870542617
High Performa...,/currencies/high-performance-blockchain/,0.369254076326
Odyssey,/currencies/odyssey/,0.0021790981884
Digitex Futures,/currencies/digitex-futures/,0.0212710533454
TOP,/currencies/top/,0.00609183024457
OneRoot Network,/currencies/oneroot-network/,0.0548939806491
Everex,/currencies/everex/,0.685577230395
DAPS Token,/currencies/daps-token/,0.000289900567214
Viacoin,/currencies/viacoin/,0.655697864523
Ankr Network,/currencies/ankr-network/,0.00677418085102
Matrix AI Net...,/currencies/matrix-ai-network/,0.101083616332
Gifto,/currencies/gifto/,0.0250069953507
Cosmo Coin,/currencies/cosmo-coin/,0.0224636138552
BHPCoin,/currencies/bhp-coin/,1.44214581942
Storm,/currencies/storm/,0.00258862773804
Aergo,/currencies/aergo/,0.143296172875
PressOne,/currencies/pressone/,0.0521917080212
Fantom,/currencies/fantom/,0.00814551884905
Everipedia,/currencies/everipedia/,0.00327829376933
BitCapitalVendor,/currencies/bitcapitalvendor/,0.0179421755511
Quantum Resis...,/currencies/quantum-resistant-ledger/,0.216706389733
HYCON,/currencies/hycon/,0.00783408907565
Request,/currencies/request/,0.0200238583928
SmartCash,/currencies/smartcash/,0.0102649135977
Bitcore,/currencies/bitcore/,0.841733212473
SCRL,/currencies/scroll/,0.0741531124453
BitKan,/currencies/bitkan/,0.0036134039645
Ignis,/currencies/ignis/,0.0185524091723
Numeraire,/currencies/numeraire/,10.3828460721
United Trader...,/currencies/uttoken/,0.373939921796
Ripio Credit ...,/currencies/ripio-credit-network/,0.0277912130416
TTC Protocol,/currencies/ttc-protocol/,0.0750607500292
XYO,/currencies/xyo/,0.00167447423356
Achain,/currencies/achain/,0.0156070529219
Quantstamp,/currencies/quantstamp/,0.0224474551492
GoChain,/currencies/gochain/,0.019332130479
Own,/currencies/own/,0.174528588927
Spectrecoin,/currencies/spectrecoin/,0.608130235184
LINA,/currencies/lina/,0.0657372876205
STEM CELL COIN,/currencies/stem-cell-coin/,0.0414424112427
Clipper Coin,/currencies/clipper-coin/,0.0035120287615
Dentacoin,/currencies/dentacoin/,4.06491457045e-05
PLATINCOIN,/currencies/platincoin/,18.7154705469
BTU Protocol,/currencies/btu-protocol/,0.186856088889
Raiden Networ...,/currencies/raiden-network-token/,0.258097954922
Po.et,/currencies/poet/,0.00415120713478
FLO,/currencies/flo/,0.086166149109
OST,/currencies/ost/,0.0208373828243
Genesis Vision,/currencies/genesis-vision/,2.91954568946
Endor Protocol,/currencies/endor-protocol/,0.0172195540453
SmartMesh,/currencies/smartmesh/,0.00903512345175
Noah Coin,/currencies/noah-coin/,0.000388674213186
PumaPay,/currencies/pumapay/,0.000560103066898
Humanscape,/currencies/humanscape/,0.000343789536034
Nectar,/currencies/nectar/,0.152067778192
Blocknet,/currencies/blocknet/,2.15855919691
Contents Prot...,/currencies/contents-protocol/,0.0057508162398
Linda,/currencies/linda/,0.000974635989699
APIS,/currencies/apis/,0.00253373736668
SaluS,/currencies/salus/,12.1573496897
CyberVein,/currencies/cybervein/,0.0114259269154
Boolberry,/currencies/boolberry/,0.96724349354
Crypterium,/currencies/crypterium/,0.140949446835
Cube,/currencies/cube/,0.00173397015998
CWV Chain,/currencies/cwv-chain/,0.00364348931597
Egretia,/currencies/egretia/,0.00330204996758
Bezant,/currencies/bezant/,0.0196412896146
EDC Blockchain,/currencies/edc-blockchain/,0.00431061110133
Time New Bank,/currencies/time-new-bank/,0.00439202302522
NavCoin,/currencies/nav-coin/,0.176042757922
OAX,/currencies/oax/,0.168945853464
PlayChip,/currencies/playchip/,0.000814892269742
Asch,/currencies/asch/,0.122109066317
Streamr DATAcoin,/currencies/streamr-datacoin/,0.0168208205762
MediShares,/currencies/medishares/,0.010653395279
SafeInsure,/currencies/safeinsure/,4.56512445382
VITE,/currencies/vite/,0.0271695363228
Bit-Z Token,/currencies/bit-z-token/,0.0999152183213
Stakenet,/currencies/stakenet/,0.134028804025
Ethos,/currencies/ethos/,0.114862566782
Ruff,/currencies/ruff/,0.0114023105618
Moss Coin,/currencies/moss-coin/,0.0466111878435
IHT Real Esta...,/currencies/iht-real-estate-protocol/,0.0169380641563
SIRIN LABS Token,/currencies/sirin-labs-token/,0.022551916509
Matic Network,/currencies/matic-network/,0.00506769823661
Credits,/currencies/credits/,0.0683038821271
ParkinGo,/currencies/parkingo/,0.839746920286
Tripio,/currencies/tripio/,0.00315337405577
BLOCKv,/currencies/blockv/,0.00464556368431
Nucleus Vision,/currencies/nucleus-vision/,0.00184676525728
FOAM,/currencies/foam/,0.0373177736504
SDChain,/currencies/sdchain/,0.0070348710428
Peercoin,/currencies/peercoin/,0.416120895915
BridgeCoin,/currencies/bridgecoin/,0.388381891877
LockTrip,/currencies/lockchain/,0.682952315596
Propy,/currencies/propy/,0.176792670333
Ubiq,/currencies/ubiq/,0.235990246922
SwftCoin,/currencies/swftcoin/,0.00274409984769
Kcash,/currencies/kcash/,0.0224053128222
Bluzelle,/currencies/bluzelle/,0.048301635705
Metronome,/currencies/metronome/,1.08190780232
B2BX,/currencies/b2bx/,0.596912668543
DEX,/currencies/dex/,0.0516080131202
Substratum,/currencies/substratum/,0.0257135159165
OVCODE,/currencies/ovcode/,0.223157787031
DigitalNote,/currencies/digitalnote/,0.00141613629862
DATA,/currencies/data/,0.00113439250344
Tokenomy,/currencies/tokenomy/,0.0488093503817
Red Pulse Pho...,/currencies/red-pulse/,0.0117550364708
OriginTrail,/currencies/origintrail/,0.0340985290305
Agrello,/currencies/agrello-delta/,0.112541584404
THEKEY,/currencies/thekey/,0.00191088362997
SONM,/currencies/sonm/,0.026866422249
Edgeless,/currencies/edgeless/,0.0820086320921
DxChain Token,/currencies/dxchain-token/,0.000264000859211
VIBE,/currencies/vibe/,0.0367489434814
Safe Exchange...,/currencies/safe-exchange-coin/,0.00618384173287
Insolar,/currencies/insolar/,0.293416870266
Melon,/currencies/melon/,8.02803634323
IoT Chain,/currencies/iot-chain/,0.133377532736
ZClassic,/currencies/zclassic/,1.44576751761
DMarket,/currencies/dmarket/,0.187614592426
Pepe Cash,/currencies/pepe-cash/,0.0133625276494
bitCNY,/currencies/bitcny/,0.148063324999
Selfkey,/currencies/selfkey/,0.00322049709744
LGO Exchange,/currencies/legolas-exchange/,0.0705871035249
AdEx,/currencies/adx-net/,0.12519439691
SALT,/currencies/salt/,0.113771880889
Fetch,/currencies/fetch/,0.111743696901
DeepBrain Chain,/currencies/deepbrain-chain/,0.00283315845034
ZrCoin,/currencies/zrcoin/,2.23825813826
Gulden,/currencies/gulden/,0.0209827535341
Scry.info,/currencies/scryinfo/,0.020264712941
PRIZM,/currencies/prizm/,0.168959580978
district0x,/currencies/district0x/,0.0146696277014
NIX,/currencies/nix/,0.202687047014
Blue Whale EX...,/currencies/blue-whale-exchange/,0.1430122321
LEOcoin,/currencies/leocoin/,0.071593543776
smARTOFGIVING,/currencies/smartofgiving/,0.14890863195
Pascal Coin,/currencies/pascal-coin/,0.327354703326
Emercoin,/currencies/emercoin/,0.194867021427
Steem Dollars,/currencies/steem-dollars/,0.94414927336
MediBloc [QRC20],/currencies/medibloc/,0.00286449101166
Lympo,/currencies/lympo/,0.0102540153568
Loki,/currencies/loki/,0.230950307309
SingularDTV,/currencies/singulardtv/,0.0137806997837
FirstBlood,/currencies/firstblood/,0.0957055659835
Beam,/currencies/beam/,0.445838777193
BitNewChain,/currencies/bitnewchain/,0.0451770170905
ETHLend,/currencies/ethlend/,0.00727309744162
BitBay,/currencies/bitbay/,0.00800995601833
Litecoin Cash,/currencies/litecoin-cash/,0.0129362292452
Online,/currencies/online/,0.00917005756294
Pillar,/currencies/pillar/,0.0303853872335
Fiii,/currencies/fiii/,0.0162923687023
All Sports,/currencies/all-sports/,0.00518382312924
COVA,/currencies/cova/,0.00451957362615
Content Value...,/currencies/content-value-network/,0.0176051658297
QLC Chain,/currencies/qlink/,0.0319007062745
Namecoin,/currencies/namecoin/,0.514873051421
Primalbase Token,/currencies/primalbase/,6056.38259541
BOX Token,/currencies/box-token/,0.0754638653792
Tierion,/currencies/tierion/,0.0174952225282
Viberate,/currencies/viberate/,0.0402289013365
Aeon,/currencies/aeon/,0.470808179351
Jibrel Network,/currencies/jibrel-network/,0.0438288674128
Game.com,/currencies/game/,0.00966147997875
Waves Communi...,/currencies/waves-community-token/,0.735594410966
MobileGo,/currencies/mobilego/,0.0731029827707
Presearch,/currencies/presearch/,0.0470749174477
Content Neutr...,/currencies/content-neutrality-network/,0.000186519928524
Aeron,/currencies/aeron/,0.372371262827
Synthetix Net...,/currencies/synthetix-network-token/,0.0810968544325
DecentBet,/currencies/decent-bet/,0.0383023138179
Restart Energ...,/currencies/restart-energy-mwat/,0.0158573290891
Vitae,/currencies/vitae/,0.463625506813
DAOstack,/currencies/daostack/,0.184694054389
Zipper,/currencies/zip/,0.000440575433769
GameCredits,/currencies/gamecredits/,0.102001905253
Refereum,/currencies/refereum/,0.0018983385381
CoinUs,/currencies/coinus/,0.0208434842332
Incent,/currencies/incent/,0.153740824505
Trade Token X,/currencies/trade-token-x/,0.0813061055512
Amoveo,/currencies/amoveo/,111.263349206
LBRY Credits,/currencies/library-credit/,0.0292526051345
Burst,/currencies/burst/,0.00329602412025
Paragon,/currencies/paragon/,0.103271136529
STACS,/currencies/stacs/,0.0133429757172
PACcoin,/currencies/paccoin/,0.000980599305056
AgaveCoin,/currencies/agavecoin/,0.0170138156328
CanonChain,/currencies/cononchain/,0.0124281297152
HalalChain,/currencies/halalchain/,0.0170004724008
AppCoins,/currencies/appcoins/,0.0654425195658
Spendcoin,/currencies/spendcoin/,0.0392648721872
POA Network,/currencies/poa-network/,0.0268108566056
Dero,/currencies/dero/,0.892289824348
Internet Node...,/currencies/internet-node-token/,0.0228355039934
Esportbits,/currencies/esportbits/,0.318670775209
StableUSD,/currencies/stableusd/,1.00152723969
Ternio,/currencies/ternio/,0.0189889702837
Sphere,/currencies/sphere/,0.506598550132
Hydro,/currencies/hydrogen/,0.00146727640112
BlackCoin,/currencies/blackcoin/,0.100059143319
Monetha,/currencies/monetha/,0.0183639135326
TaaS,/currencies/taas/,0.768974490405
Grid+,/currencies/grid/,0.159170342545
Loopring [NEO],/currencies/loopring-neo/,0.0549261594484
BitTube,/currencies/bit-tube/,0.041841502325
eosDAC,/currencies/eosdac/,0.00918549317551
Polis,/currencies/polis/,0.94520188893
CommerceBlock,/currencies/commerceblock/,0.0340504189733
Stealth,/currencies/stealth/,0.1832721624
WePower,/currencies/wepower/,0.00970413563568
Cryptaur,/currencies/cryptaur/,0.000768126011393
Swarm,/currencies/swarm-fund/,0.0722686583766
IPChain,/currencies/ipchain/,0.0748469400614
Travala.com,/currencies/travala/,0.146812045844
Seele,/currencies/seele/,0.00838305856133
AMO Coin,/currencies/amo-coin/,0.000638189244384
doc.com Token,/currencies/doc-com-token/,0.00864933290577
Ink,/currencies/ink/,0.0122266804061
DeepOnion,/currencies/deeponion/,0.351305541692
SwissBorg,/currencies/swissborg/,0.00977311002338
CPChain,/currencies/cpchain/,0.0149360022244
ZelCash,/currencies/zelcash/,0.0888831081424
EvenCoin,/currencies/evencoin/,0.255451423368
PayPie,/currencies/paypie/,0.0676638560208
Nimiq,/currencies/nimiq/,0.00144900623231
BOLT,/currencies/bolt/,0.0157917538267
BOScoin,/currencies/boscoin/,0.00996914362484
Blox,/currencies/blox/,0.00820618717576
Universa,/currencies/universa/,0.00298616695188
Electra,/currencies/electra/,0.000192599332207
1irstcoin,/currencies/1irstcoin/,0.981018690889
Cashaa,/currencies/cashaa/,0.00740898989928
MassGrid,/currencies/massgrid/,0.0747966298458
Beetle Coin,/currencies/beetle-coin/,0.0293314545978
Aencoin,/currencies/aencoin/,0.0209464766513
YOYOW,/currencies/yoyow/,0.0180573210151
PCHAIN,/currencies/pchain/,0.00984620590343
PlayCoin [ERC20],/currencies/playcoin-erc20/,0.0297446570174
Etherparty,/currencies/etherparty/,0.00761387508876
Feathercoin,/currencies/feathercoin/,0.0223154572807
DECENT,/currencies/decent/,0.10271749732
Fortuna,/currencies/fortuna/,0.0108985833834
QunQun,/currencies/qunqun/,0.00803372442859
Morpheus.Network,/currencies/morpheus-network/,0.165961723935
Mobius,/currencies/mobius/,0.0100133730431
Genaro Network,/currencies/genaro-network/,0.0211131814719
Dock,/currencies/dock/,0.0115266631578
Lunyr,/currencies/lunyr/,2.22486842186
SunContract,/currencies/suncontract/,0.0415295437696
Divi,/currencies/divi/,0.00498134270468
Ambrosus,/currencies/amber/,0.0351346272985
TurtleCoin,/currencies/turtlecoin/,0.000117151943722
Machine Xchan...,/currencies/machine-xchange-coin/,0.00629847117038
QChi,/currencies/qchi/,0.166153692577
BlockMason Cr...,/currencies/blockmason/,0.0423440842892
Bitcoin Green,/currencies/bitcoin-green/,0.58051873943
Kore,/currencies/korecoin/,0.552109991662
MultiVAC,/currencies/multivac/,0.00619695030816
AirSwap,/currencies/airswap/,0.0326147132501
Measurable Da...,/currencies/measurable-data-token/,0.00933751519982
Zebi,/currencies/zebi/,0.0077596413551
HTMLCOIN,/currencies/html-coin/,9.07639381032e-05
ContentBox,/currencies/contentbox/,0.00561629076166
MARK.SPACE,/currencies/mark-space/,0.00623558392323
Mercury,/currencies/mercury/,0.0475358078615
Shift,/currencies/shift/,0.359444671521
Opacity,/currencies/opacity/,0.0525760405695
Wowbit,/currencies/wowbit/,0.0166237428309
Primecoin,/currencies/primecoin/,0.166806571336
I/O Coin,/currencies/iocoin/,0.263805098793
Cashbery Coin,/currencies/cashbery-coin/,0.0695545540096
Pandacoin,/currencies/pandacoin-pnd/,0.000140557668058
Caspian,/currencies/caspian/,0.0105806843213
LoyalCoin,/currencies/loyalcoin/,0.000842333333019
NaPoleonX,/currencies/napoleonx/,0.205665152845
Wings,/currencies/wings/,0.0466279108761
Bottos,/currencies/bottos/,0.00822187712143
Blockport,/currencies/blockport/,0.0848049141336
Penta,/currencies/penta/,0.000218938066397
MIR COIN,/currencies/mir-coin/,0.00719815592136
Zeepin,/currencies/zeepin/,0.00885000305771
WeShow Token,/currencies/weshow-token/,0.0276722700276
adToken,/currencies/adtoken/,0.00591342911737
SIX,/currencies/six/,0.0160867755483
Litex,/currencies/litex/,0.005335519595
SpaceChain,/currencies/spacechain/,0.00846981700545
bitUSD,/currencies/bitusd/,1.03198582738
Primas,/currencies/primas/,0.0812544435646
ATN,/currencies/atn/,0.0498824997915
Cajutel,/currencies/cajutel/,9.62318960352
AIDUS TOKEN,/currencies/aidus-token/,0.0259922982954
Airbloc,/currencies/airbloc/,0.0162628513052
ONOToken,/currencies/onotoken/,0.000257791480499
Bean Cash,/currencies/bean-cash/,0.00133536222696
Nasdacoin,/currencies/nasdacoin/,0.204727731687
Optimal Shelf...,/currencies/optimal-shelf-availability-token/,0.0029175714812
Radium,/currencies/radium/,1.137733719
FansTime,/currencies/fanstime/,0.00142109052521
COSS,/currencies/coss/,0.0339215840616
Olympus Labs,/currencies/olympus-labs/,0.104097041931
Callisto Network,/currencies/callisto-network/,0.00252959088964
Ultiledger,/currencies/ultiledger/,0.00659093610449
Covesting,/currencies/covesting/,0.221129221912
Wibson,/currencies/wibson/,0.00156365224285
Digix Gold Token,/currencies/digix-gold-token/,39.7921605349
ChatCoin,/currencies/chatcoin/,0.00569878670862
GoldCoin,/currencies/goldcoin/,0.0943432372572
PTON,/currencies/pton/,0.000519812466702
TEMCO,/currencies/temco/,0.00174810302962
PolySwarm,/currencies/polyswarm/,0.0025369066025
Dimecoin,/currencies/dimecoin/,7.24888115084e-06
Hxro,/currencies/hxro/,0.0606046072234
Unikoin Gold,/currencies/unikoin-gold/,0.0271034903968
nOS,/currencies/nos/,0.0377595668981
Peerplays,/currencies/peerplays-ppy/,0.857733078759
Maecenas,/currencies/maecenas/,0.0798245536179
CloakCoin,/currencies/cloakcoin/,0.727278969549
Global Social...,/currencies/global-social-chain/,0.0071067512342
Darico Ecosys...,/currencies/darcio-ecosystem-coin/,0.0734933361493
Counterparty,/currencies/counterparty/,1.44665483455
Business Cred...,/currencies/business-credit-alliance-chain/,0.00505658211595
BaaSid,/currencies/baasid/,0.00105409602608
GET Protocol,/currencies/get-protocol/,0.328360612415
Sentinel Prot...,/currencies/sentinel-protocol/,0.0126466437789
Ulord,/currencies/ulord/,0.0445247328862
XMax,/currencies/xmax/,0.000338233130813
LinkEye,/currencies/linkeye/,0.00610669793233
Lamden,/currencies/lamden/,0.025709775487
MVL,/currencies/mvl/,0.000545943183602
Bitcoin Atom,/currencies/bitcoin-atom/,0.198309868477
Hydro Protocol,/currencies/hydro-protocol/,0.00516054737357
NeoWorld Cash,/currencies/neoworld-cash/,0.000269759221371
Apex,/currencies/apex/,0.00777914694509
Brickblock,/currencies/brickblock/,0.0478820311796
Omnitude,/currencies/omnitude/,0.0546538747114
Flowchain,/currencies/flowchain/,5.11938916541
HempCoin,/currencies/hempcoin/,0.0144608264715
carVertical,/currencies/carvertical/,0.000457321069389
VINchain,/currencies/vinchain/,0.00733585715204
Ormeus Coin,/currencies/ormeus-coin/,0.0978410166041
Phore,/currencies/phore/,0.203701394781
Hashgard,/currencies/hashgard/,7.01679417166e-05
Gene Source C...,/currencies/gene-source-code-chain/,0.00941659116628
NAGA,/currencies/naga/,0.0551314266405
Rublix,/currencies/rublix/,0.164318194965
GridCoin,/currencies/gridcoin/,0.00815820418655
Delphy,/currencies/delphy/,0.0606745279418
Neumark,/currencies/neumark/,0.0912044822552
Credo,/currencies/credo/,0.00611909809443
0Chain,/currencies/0chain/,0.08309719049
TE-FOOD,/currencies/te-food/,0.006486641929
